loss,[0.6095384515821933, 0.4031632162630558, 0.33466874435544014, 0.2973810400813818, 0.2610240653157234, 0.2309383537620306]
acc,[0.655, 0.816, 0.8535, 0.86925, 0.88525, 0.90075]
val_loss,[0.4391053795814514, 0.37618181109428406, 0.3697244137525558, 0.31908732652664185, 0.3005205005407333, 0.33749008923768997]
val_acc,[0.807, 0.822, 0.821, 0.859, 0.868, 0.851]
