loss,[0.6598751574754715, 0.5037647992372513, 0.3780543953180313, 0.2779552903026342, 0.21946576796472073, 0.17524070534855127, 0.18355409502983094, 0.12819772073999047]
acc,[0.611, 0.74725, 0.835, 0.88575, 0.91025, 0.9345, 0.92375, 0.9485]
val_loss,[0.5572922974824905, 0.4772720068693161, 0.3831650197505951, 0.2729921504855156, 0.2401241734623909, 0.2179308958351612, 0.21687809824943544, 0.2506752088665962]
val_acc,[0.724, 0.782, 0.843, 0.89, 0.903, 0.91, 0.911, 0.907]
