loss,[3.3770941457440777, 1.6084790075978925, 1.6039464550633584, 1.5678844413449686, 1.357288691305345, 1.204435283137906, 1.0942767608550288, 0.85098607501676, 0.7389591816932924, 0.5655619790477138, 0.45225074406593074, 0.39883257689014556, 0.37236592846532024, 0.3657765196215722, 0.34394903240665314]
acc,[0.19909677, 0.20903225, 0.23174194, 0.2700645, 0.38219354, 0.4683871, 0.5344516, 0.65935487, 0.68851614, 0.7709677, 0.8153548, 0.8276129, 0.8371613, 0.83406454, 0.84864515]
val_loss,[1.61053466796875, 1.6079736550649006, 1.5925372706519232, 1.4746228853861492, 1.2709446880552504, 1.0715858141581218, 0.9013683133655124, 0.9520175457000732, 0.6218902932273017, 0.4823269777827793, 0.39665697349442375, 0.3859214219782088, 0.36287541853057015, 0.3529498378435771, 0.35573742787043255]
val_acc,[0.20044445, 0.228, 0.29777777, 0.3542222, 0.4311111, 0.5644444, 0.68711114, 0.5426667, 0.73822224, 0.804, 0.8271111, 0.8333333, 0.8337778, 0.84444445, 0.83955556]
